,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,house_type_id,is_new_development,is_renewal_needed,energy_certificate,has_parking,is_exterior,tipo,barrio_pm2,barrio,distr,e_certificate
13582,8160,Piso en venta en calle del Río Ulla,"Pueblo Nuevo, Madrid",115.0,98.0,4,2.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1067,250000,HouseType 1: Pisos,0,0,D,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,4
13583,8159,Piso en venta en Atalaya,"Ciudad Lineal, Madrid",74.0,62.9,1,1.0,2,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,1119,269000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,0.0,Atalaya,Ciudad Lineal,0
13584,8158,Piso en venta en calle de Arturo Soria,"Costillares, Madrid",165.0,140.25,4,3.0,4,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,2203,735000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13585,8157,Piso en venta en Costillares,"Ciudad Lineal, Madrid",181.0,153.85,5,3.0,1,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,1890,597000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13586,8156,Piso en venta en Costillares,"Ciudad Lineal, Madrid",119.0,101.15,2,2.0,1,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,1747,535000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13589,8153,"Dúplex en venta en calle Lorenzo Solano Tendero , 5","San Juan Bautista, Madrid",166.0,141.1,3,2.0,4,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,1265,1280000,HouseType 4: Dúplex,1,0,no indicado,1,1,1.0,4.0987,San Juan,Ciudad Lineal,0
13592,8150,Dúplex en venta en San Juan Bautista,"Ciudad Lineal, Madrid",136.0,120.0,2,3.0,3,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,1552,449500,HouseType 4: Dúplex,0,1,en trámite,1,1,1.0,4.0987,San Juan,Ciudad Lineal,0
13593,8149,"Dúplex en venta en calle de Arturo Soria, 180","Colina, Madrid",136.0,115.6,2,3.0,3,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,1552,449500,HouseType 4: Dúplex,0,1,no indicado,1,1,1.0,4.67753,Colina,Ciudad Lineal,0
13594,8148,Piso en venta en Timoteo Domingo,"Pueblo Nuevo, Madrid",75.0,69.0,3,1.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,881,189000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13597,8145,"Piso en venta en calle Carolina Coronado, 29","Pueblo Nuevo, Madrid",78.0,66.3,2,1.0,2,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1037,239500,HouseType 1: Pisos,1,0,no indicado,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13598,8144,Piso en venta en Ventas,"Ciudad Lineal, Madrid",95.0,85.0,3,2.0,1,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,1135,275000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13599,8143,Piso en venta en Quintana,"Ciudad Lineal, Madrid",83.0,70.55,1,1.0,6,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,1405,385000,HouseType 1: Pisos,0,0,E,1,1,0.0,2.9005799999999997,Quintana,Ciudad Lineal,3
13600,8142,Piso en venta en Ventas,"Ciudad Lineal, Madrid",85.0,72.25,2,1.0,-0.5,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,744,150000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13601,8141,Piso en venta en Atalaya,"Ciudad Lineal, Madrid",171.0,145.35,4,3.0,1,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,1655,495000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,0.0,Atalaya,Ciudad Lineal,0
13602,8140,Piso en venta en calle Julia Balenchana,"Atalaya, Madrid",121.0,85.0,2,2.0,1,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,1644,490000,HouseType 1: Pisos,0,0,E,1,1,0.0,0.0,Atalaya,Ciudad Lineal,3
13603,8139,Ático en venta en Mesena,"Costillares, Madrid",300.0,220.0,4,3.0,4,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,2516,960000,HouseType 5: Áticos,0,0,en trámite,1,1,2.0,4.23569,Costillares,Ciudad Lineal,0
13604,8138,Piso en venta en Quintana,"Ciudad Lineal, Madrid",65.0,55.25,2,1.0,5,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,917,200000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.9005799999999997,Quintana,Ciudad Lineal,0
13605,8137,Piso en venta en calle de Marcelino Roa Vázquez,"Pueblo Nuevo, Madrid",58.0,49.3,2,1.0,1,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,674,132000,HouseType 1: Pisos,0,0,F,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,2
13606,8136,Piso en venta en calle de Pedro Antonio de Alarcón,"Pueblo Nuevo, Madrid",60.0,51.0,2,1.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,686,135000,HouseType 1: Pisos,0,0,E,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,3
13608,8134,Piso en venta en calle de la Virgen de África,"San Pascual, Madrid",105.0,98.0,3,2.0,1,Neighborhood 41: San Pascual (4015.76 €/m2) - District 7: Ciudad Lineal,1174,290000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.01576,San Pascual,Ciudad Lineal,0
13609,8133,Piso en venta en Benidorm,"Ventas, Madrid",70.0,65.0,2,1.0,0,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,833,175000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13610,8132,"Piso en venta en calle Ramírez de Arellano, 26","San Juan Bautista, Madrid",130.0,118.0,4,2.0,2,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,1897,600000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.0987,San Juan,Ciudad Lineal,0
13611,8131,"Piso en venta en calle de José Arcones Gil, 93","Pueblo Nuevo, Madrid",77.0,65.45,2,1.0,7,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1006,229000,HouseType 1: Pisos,0,0,E,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,3
13612,8130,"Piso en venta en calle de Caleruega, 84","Costillares, Madrid",95.0,80.75,2,2.0,7,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,1781,550000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13613,8129,Piso en venta en calle Virgen del Castañar,"Concepción, Madrid",86.0,73.1,4,1.0,4,Neighborhood 38: Concepción (3341.09 €/m2) - District 7: Ciudad Lineal,1238,315000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.3410900000000003,Concepción,Ciudad Lineal,0
13614,8128,Piso en venta en avenida Donostiarra,"Concepción, Madrid",58.0,49.3,2,1.0,6,Neighborhood 38: Concepción (3341.09 €/m2) - District 7: Ciudad Lineal,1061,248000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.3410900000000003,Concepción,Ciudad Lineal,0
13615,8127,"Piso en venta en san secundino, 3","Ventas, Madrid",52.0,44.2,2,1.0,0.5,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,686,135000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13616,8126,"Piso en venta en calle de Martínez Villergas, 3","San Pascual, Madrid",77.0,62.0,2,1.0,2,Neighborhood 41: San Pascual (4015.76 €/m2) - District 7: Ciudad Lineal,976,219000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,4.01576,San Pascual,Ciudad Lineal,0
13617,8125,Ático en venta en Santiago Massarnau,"Ventas, Madrid",86.0,73.1,2,1.0,6,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,1250,320000,HouseType 5: Áticos,0,0,en trámite,0,1,2.0,2.68693,Ventas,Ciudad Lineal,0
13618,8124,Piso en venta en ANGEL MUÑOZ,"San Juan Bautista, Madrid",196.0,150.0,3,2.0,3,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,2512,995000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,4.0987,San Juan,Ciudad Lineal,0
13619,8123,"Piso en venta en calle de Arturo Soria, 324","Costillares, Madrid",158.0,134.3,4,3.0,5,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,2103,690000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13620,8122,Piso en venta en calle de San Telesforo,"Pueblo Nuevo, Madrid",75.0,63.75,3,1.0,1,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,798,165000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13621,8121,"Piso en venta en calle de Nicolás Salmerón, 14","Pueblo Nuevo, Madrid",138.0,117.3,4,2.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1719,523127,HouseType 1: Pisos,0,0,no indicado,1,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13622,8120,"Piso en venta en calle de Vital Aza, 72 -74","Pueblo Nuevo, Madrid",135.0,114.75,4,2.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1496,425000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13623,8119,"Piso en venta en calle Condesa de Venadito, 13","San Pascual, Madrid",194.0,172.0,4,4.0,0,Neighborhood 41: San Pascual (4015.76 €/m2) - District 7: Ciudad Lineal,2514,950000,HouseType 1: Pisos,0,0,C,1,1,0.0,4.01576,San Pascual,Ciudad Lineal,5
13626,8116,"Piso en venta en calle Cipriano Sancho, 11","Ventas, Madrid",147.0,135.0,4,2.0,1,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,1370,370000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13627,8115,"Piso en venta en calle Piquer, Madrid, 7","Atalaya, Madrid",180.0,153.0,4,3.0,4,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,2458,880248,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,0.0,Atalaya,Ciudad Lineal,0
13628,8114,"Piso en venta en calle de Serrano Galvache, 42","Costillares, Madrid",124.0,102.0,3,2.0,3,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,1804,560000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13629,8113,"Piso en venta en calle de San Telesforo, Madrid","Pueblo Nuevo, Madrid",104.0,88.4,3,2.0,4,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1471,414000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13630,8112,"Piso en venta en calle Piquer, Madrid, 7","Atalaya, Madrid",194.0,164.9,5,3.0,2,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,2438,864748,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,0.0,Atalaya,Ciudad Lineal,0
13631,8111,"Piso en venta en calle Piquer, Madrid, 7","Atalaya, Madrid",158.0,134.3,3,3.0,1,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,2182,725654,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,0.0,Atalaya,Ciudad Lineal,0
13632,8110,"Piso en venta en calle de las cañas, 3","Colina, Madrid",64.0,54.4,2,1.0,3,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,1094,260000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.67753,Colina,Ciudad Lineal,0
13633,8109,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",90.0,85.0,2,2.0,5,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1496,425000,HouseType 1: Pisos,0,0,D,1,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,4
13634,8108,Piso en venta en Quintana,"Ciudad Lineal, Madrid",60.0,55.0,1,1.0,0,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,591,111900,HouseType 1: Pisos,0,0,D,0,1,0.0,2.9005799999999997,Quintana,Ciudad Lineal,4
13635,8107,Piso en venta en calle de Juan Boscán,"Pueblo Nuevo, Madrid",80.0,68.0,2,2.0,0,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,913,199000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13636,8106,Piso en venta en calle de Juan Boscán,"Pueblo Nuevo, Madrid",71.0,60.35,2,2.0,0,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,830,174000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13637,8105,Piso en venta en calle de Juan Boscán,"Pueblo Nuevo, Madrid",51.0,43.35,1,1.0,0,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,740,149000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13638,8104,Piso en venta en calle de Alucas,"Pueblo Nuevo, Madrid",60.0,50.0,2,1.0,1,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,680,133500,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13639,8103,Piso en venta en Costillares,"Ciudad Lineal, Madrid",76.0,64.6,3,1.0,5,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,847,179000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13640,8102,Piso en venta en Concepción,"Ciudad Lineal, Madrid",66.0,56.1,2,1.0,0,Neighborhood 38: Concepción (3341.09 €/m2) - District 7: Ciudad Lineal,1092,259000,HouseType 1: Pisos,0,0,G,1,1,0.0,3.3410900000000003,Concepción,Ciudad Lineal,1
13642,8100,"Piso en venta en calle Montejurra, 13","Ventas, Madrid",55.0,47.0,2,1.0,2,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,751,152000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13643,8099,Piso en venta en calle Montejurra,"Ventas, Madrid",77.0,65.45,2,1.0,5,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,994,225000,HouseType 1: Pisos,0,0,F,0,1,0.0,2.68693,Ventas,Ciudad Lineal,2
13644,8098,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",123.0,104.55,4,2.0,1,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1275,330000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13645,8097,Piso en venta en Ventas,"Ciudad Lineal, Madrid",70.0,59.5,2,1.0,0,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,868,185000,HouseType 1: Pisos,0,0,G,0,1,0.0,2.68693,Ventas,Ciudad Lineal,1
13646,8096,Piso en venta en avenida de San Luis,"Costillares, Madrid",147.0,124.95,3,2.0,1,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,1892,598000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.23569,Costillares,Ciudad Lineal,0
13647,8095,Piso en venta en calle Mateo García,"Ventas, Madrid",75.0,69.0,2,1.0,4,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,979,219900,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13648,8094,"Piso en venta en calle de María Teresa Sáenz de Heredia, 8","Ventas, Madrid",68.0,65.0,3,1.0,1,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,658,128000,HouseType 1: Pisos,0,1,C,0,1,0.0,2.68693,Ventas,Ciudad Lineal,5
13649,8093,"Piso en venta en san fidel, 17","Pueblo Nuevo, Madrid",107.0,78.0,3,1.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,868,185000,HouseType 1: Pisos,0,1,D,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,4
13650,8092,"Piso en venta en calle de Salas Barbadillo, 70","Pueblo Nuevo, Madrid",60.0,48.0,3,1.0,1,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,724,144900,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13651,8091,Piso en venta en calle de Arturo Soria,"Colina, Madrid",170.0,144.5,4,3.0,1,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2081,680000,HouseType 1: Pisos,0,0,C,1,1,0.0,4.67753,Colina,Ciudad Lineal,5
13653,8089,Piso en venta en Institución Libre de Enseñanza,"Pueblo Nuevo, Madrid",95.0,87.0,3,2.0,2,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,1052,245000,HouseType 1: Pisos,0,1,en trámite,1,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13654,8088,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",65.0,60.0,3,1.0,3,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,686,135000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.5788699999999998,Pueblo Nuevo,Ciudad Lineal,0
13655,8087,Piso en venta en calle Alcalde López Casero s/n,"Concepción, Madrid",75.0,71.0,3,1.0,0.5,Neighborhood 38: Concepción (3341.09 €/m2) - District 7: Ciudad Lineal,884,189900,HouseType 1: Pisos,0,0,A,0,1,0.0,3.3410900000000003,Concepción,Ciudad Lineal,7
13656,8086,"Ático en venta en calle de Elfo, 41","Quintana, Madrid",85.0,72.25,2,2.0,3,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,1335,355000,HouseType 5: Áticos,0,0,C,0,1,2.0,2.9005799999999997,Quintana,Ciudad Lineal,5
13657,8085,Piso en venta en Ventas,"Ciudad Lineal, Madrid",60.0,48.0,3,1.0,4,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,321,55000,HouseType 1: Pisos,0,1,no indicado,0,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13658,8084,Piso en venta en calle de Sambara,"Quintana, Madrid",117.0,101.0,3,1.0,0.5,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,1402,384000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,2.9005799999999997,Quintana,Ciudad Lineal,0
13659,8083,Piso en venta en ANDRES ANTON,"Ventas, Madrid",107.0,72.0,3,2.0,2,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,1292,337000,HouseType 1: Pisos,0,0,no indicado,1,1,0.0,2.68693,Ventas,Ciudad Lineal,0
13660,8082,Piso en venta en San Juan Bautista,"Ciudad Lineal, Madrid",81.0,68.85,1,1.0,3,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,1346,360000,HouseType 1: Pisos,0,0,A,1,1,0.0,4.0987,San Juan,Ciudad Lineal,7
13661,8081,"Piso en venta en calle de Zigia, 29","Quintana, Madrid",50.0,42.5,1,1.0,0,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,851,180000,HouseType 1: Pisos,0,0,E,0,1,0.0,2.9005799999999997,Quintana,Ciudad Lineal,3
13662,8080,"Piso en venta en calle Manuel Marañón, 4","Colina, Madrid",128.0,108.8,3,2.0,2,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2497,920000,HouseType 1: Pisos,1,0,en trámite,1,1,0.0,4.67753,Colina,Ciudad Lineal,0
13664,8078,"Piso en venta en MARIA ZAMBRANO, 7","San Pascual, Madrid",65.0,55.25,2,1.0,4,Neighborhood 41: San Pascual (4015.76 €/m2) - District 7: Ciudad Lineal,964,215000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.01576,San Pascual,Ciudad Lineal,0
13665,8077,Piso en venta en calle Sambara,"Quintana, Madrid",59.0,56.0,3,1.0,4,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,744,150000,HouseType 1: Pisos,0,1,en trámite,0,0,0.0,2.9005799999999997,Quintana,Ciudad Lineal,0
13666,8076,"Piso en venta en calle Virgen del Coro, 9","Concepción, Madrid",73.0,69.0,2,1.0,2,Neighborhood 38: Concepción (3341.09 €/m2) - District 7: Ciudad Lineal,988,223000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.3410900000000003,Concepción,Ciudad Lineal,0
13667,8075,"Ático en venta en calle Manuel Marañón, 4","Colina, Madrid",136.0,115.6,3,2.0,3,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,1960,1190000,HouseType 5: Áticos,1,0,en trámite,1,1,2.0,4.67753,Colina,Ciudad Lineal,0
13668,8074,"Piso en venta en calle Manuel Marañón, 4","Colina, Madrid",106.0,90.1,2,2.0,3,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2514,950000,HouseType 1: Pisos,1,0,en trámite,1,1,0.0,4.67753,Colina,Ciudad Lineal,0
13669,8073,"Piso en venta en calle Manuel Marañón, 4","Colina, Madrid",128.0,108.8,3,2.0,0,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2440,1060000,HouseType 1: Pisos,1,0,en trámite,1,1,0.0,4.67753,Colina,Ciudad Lineal,0
13670,8072,"Ático en venta en calle Manuel Marañón, 4","Colina, Madrid",128.0,108.8,3,2.0,3,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2283,1120000,HouseType 5: Áticos,1,0,en trámite,1,1,2.0,4.67753,Colina,Ciudad Lineal,0
13671,8071,"Piso en venta en calle Manuel Marañón, 4","Colina, Madrid",136.0,115.6,3,2.0,1,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,2504,930000,HouseType 1: Pisos,1,0,en trámite,1,1,0.0,4.67753,Colina,Ciudad Lineal,0
